abiturient_id	add_time	id	name	true	ex	point	eduform_id	fintype_id
202100874	2021-06-27	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	50,66,78	1	1
202100874	2021-06-27	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	50,66,78	1	1
202100874	2021-06-27	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	50,66,78	1	1
202100682	2021-06-27	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,48,69	1	1
202100844	2021-06-27	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	70,61,78	1	1
202100844	2021-06-27	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	70,61,78	1	1
202100844	2021-06-27	11	Машиностроение	0	Математика,Физика,Русский язык	70,61,78	1	1
202100844	2021-06-27	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	70,61,78	1	1
202100844	2021-06-27	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	70,61,78	1	1
202100734	2021-06-27	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	50,55,82	1	1
202100734	2021-06-27	11	Машиностроение	0	Математика,Физика,Русский язык	50,55,82	1	1
202100734	2021-06-27	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	50,55,82	1	1
202100734	2021-06-27	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	50,55,82	1	1
202100284	2021-06-27	16	Мехатроника и робототехника	0	Математика,Физика,Русский язык	78,87,82	1	1
