abiturient_id,status,add_time,id,name,true,ex,point,eduform_id,fintype_id
202106264,0,2021-07-23,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","78,57,87",1,1
202107005,1,2021-07-23,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,55,62",1,2
202107005,1,2021-07-23,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","45,55,62",1,2
202107562,1,2021-07-23,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","39,44,50",1,2
202107562,1,2021-07-23,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","39,44,50",1,2
202107562,1,2021-07-23,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","39,44,50",1,2
202101590,1,2021-07-23,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","62,60,82",1,1
202101590,1,2021-07-23,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","62,60,82",1,1
202101590,1,2021-07-23,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","62,60,82",1,1
202101590,1,2021-07-23,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","62,60,82",1,1
202101590,1,2021-07-23,6,Оптотехника,1,"Математика,Физика,Русский язык","62,60,82",1,1
202101399,0,2021-07-23,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","68,53,66",1,1
202101399,0,2021-07-23,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","68,53,66",1,1
202101399,0,2021-07-23,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","68,53,66",1,1
202101399,0,2021-07-23,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","68,53,66",1,1
202101399,0,2021-07-23,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","68,53,66",1,1
202101399,0,2021-07-23,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","68,53,66",1,1
202101387,0,2021-07-25,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","78,88,80",1,1
202101387,0,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","78,88,80",1,1
202101387,0,2021-07-25,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","78,88,80",1,1
202101387,0,2021-07-25,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","78,88,80",1,2
202101387,0,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","78,88,80",1,2
202101387,0,2021-07-25,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","78,88,80",1,2
202101897,0,2021-07-24,4,Радиотехника,0,"Математика,Информатика и ИКТ,Русский язык","78,78,80",1,1
202107902,1,2021-07-25,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","74,64,78",1,1
202107902,1,2021-07-25,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","74,64,78",1,1
202107902,1,2021-07-25,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","74,63,78",1,1
202107902,1,2021-07-25,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","74,63,78",1,1
202107902,1,2021-07-25,4,Радиотехника,1,"Математика,Информатика и ИКТ,Русский язык","74,63,78",1,1
202107437,0,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,70,71",1,2
202107437,0,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","62,70,71",1,2
202107437,0,2021-07-22,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","62,70,71",1,2
202107437,0,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,70,71",1,1
202107437,0,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","62,70,71",1,1
202107437,0,2021-07-22,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,70,71",1,1
202107416,1,2021-07-22,22,"Управление в технических системах",0,"Математика,Физика,Русский язык","82,72,90",1,1
202107416,1,2021-07-22,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","82,72,90",1,1
202107416,1,2021-07-22,19,"Баллистика и гидроаэродинамика",1,"Математика,Физика,Русский язык","82,72,90",1,1
202107416,1,2021-07-22,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","82,72,90",1,1
202103052,0,2021-07-23,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","50,52,60",1,1
202103052,0,2021-07-23,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","50,52,60",1,1
202103052,0,2021-07-23,5,Приборостроение,0,"Математика,Физика,Русский язык","50,52,60",1,1
202103052,0,2021-07-23,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","50,52,60",1,1
202103052,0,2021-07-23,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","50,52,60",1,1
202100561,0,2021-07-22,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","78,74,84",1,1
202100561,0,2021-07-22,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","78,74,84",1,1
202100561,0,2021-07-22,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","78,74,84",1,1
202100561,0,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","78,74,84",1,1
202100561,0,2021-07-22,18,"Ракетные комплексы и космонавтика",1,"Математика,Физика,Русский язык","78,74,84",1,1
202103855,1,2021-07-23,6,Оптотехника,0,"Математика,Физика,Русский язык","62,62,84",1,1
202103855,1,2021-07-23,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","62,62,84",1,1
202103855,1,2021-07-23,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,73,84",1,1
202103855,1,2021-07-23,13,"Прикладная механика",0,"Математика,Физика,Русский язык","62,62,84",1,1
202103855,1,2021-07-23,5,Приборостроение,1,"Математика,Физика,Русский язык","62,62,84",1,1
202107310,1,2021-07-22,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","68,62,94",1,1
202107310,1,2021-07-22,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","68,62,94",1,1
202107310,1,2021-07-22,34,"Навигационно-баллистическое обеспечение применения космической техники",1,"Математика,Физика,Русский язык","68,62,94",1,1
202107310,1,2021-07-22,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","68,62,94",1,1
202107310,1,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","68,62,94",1,1
202105511,1,2021-07-25,34,"Навигационно-баллистическое обеспечение применения космической техники",1,"Математика,Физика,Русский язык","82,61,84",1,1
202105511,1,2021-07-25,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","82,61,84",1,1
202105511,1,2021-07-25,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","82,61,84",1,1
202105511,1,2021-07-25,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","82,61,84",1,1
202105511,1,2021-07-25,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","82,61,84",1,1
202107889,0,2021-07-25,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","78,65,78",1,1
202107889,0,2021-07-25,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","78,65,78",1,1
202107889,0,2021-07-25,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","78,65,78",1,1
202107889,0,2021-07-25,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","78,65,78",1,1
202107889,0,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","78,65,78",1,1
202104439,0,2021-07-22,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","80,40,69",1,1
202104439,0,2021-07-22,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","80,45,69",1,1
202104439,0,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","80,40,69",1,1
202104439,0,2021-07-22,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","80,40,69",1,1
202104439,0,2021-07-22,30,"Боеприпасы и взрыватели",1,"Математика,Физика,Русский язык","80,40,69",1,1
202106833,0,2021-07-25,4,Радиотехника,0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202105299,1,2021-07-22,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","82,83,90",1,1
202105299,1,2021-07-22,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","82,83,90",1,1
202105299,1,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",1,"Математика,Физика,Русский язык","82,83,90",1,1
202105299,1,2021-07-22,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","82,83,90",1,1
202105299,1,2021-07-22,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","82,83,90",1,1
202107903,1,2021-07-25,13,"Прикладная механика",0,"Математика,Физика,Русский язык","76,64,61",1,1
202107903,1,2021-07-25,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","76,64,61",1,1
202107903,1,2021-07-25,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","76,64,61",1,1
202107903,1,2021-07-25,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","76,64,61",1,1
202107903,1,2021-07-25,5,Приборостроение,1,"Математика,Физика,Русский язык","76,64,61",1,1
202107499,0,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","80,85,73",1,1
202107499,0,2021-07-22,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","80,85,73",1,1
202107499,0,2021-07-22,18,"Ракетные комплексы и космонавтика",1,"Математика,Физика,Русский язык","80,70,73",1,1
202107499,0,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","80,85,73",1,1
202107499,0,2021-07-22,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","80,70,73",1,1
202107543,1,2021-07-25,7,"Фотоника и оптоинформатика",0,"Математика,Информатика и ИКТ,Русский язык","80,90,94",1,1
202107543,1,2021-07-25,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","80,90,94",1,1
202107543,1,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","80,90,94",1,1
202107543,1,2021-07-25,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","80,90,94",1,1
202107543,1,2021-07-25,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","80,90,94",1,1
202107799,0,2021-07-24,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","70,60,71",1,1
202107799,0,2021-07-24,10,"Энергетическое машиностроение",0,"Математика,Физика,Русский язык","70,60,71",1,1
202107799,0,2021-07-24,13,"Прикладная механика",0,"Математика,Физика,Русский язык","70,60,71",1,1
202107799,0,2021-07-24,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","70,60,71",1,1
202107799,0,2021-07-24,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","70,60,71",1,1
202100835,1,2021-07-25,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","62,62,84",1,1
202100835,1,2021-07-25,22,"Управление в технических системах",0,"Математика,Физика,Русский язык","62,62,84",1,1
202100835,1,2021-07-25,13,"Прикладная механика",0,"Математика,Физика,Русский язык","62,62,84",1,1
202100835,1,2021-07-25,12,"Технологические машины и оборудование",1,"Математика,Физика,Русский язык","62,62,84",1,1
202107537,1,2021-07-23,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","39,45,64",1,2
202107537,1,2021-07-23,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",1,"Математика,Физика,Русский язык","39,45,64",1,2
202106553,0,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,2
202106553,0,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,2
202106553,0,2021-07-22,5,Приборостроение,0,"Математика,Физика,Русский язык","92,78,80",1,1
202106553,0,2021-07-22,7,"Фотоника и оптоинформатика",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106553,0,2021-07-22,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106553,0,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106553,0,2021-07-22,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106708,1,2021-07-22,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","74,73,98",1,1
202106708,1,2021-07-22,2,"Информационные системы и технологии",1,"Математика,Информатика и ИКТ,Русский язык","74,73,98",1,1
202106708,1,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","74,73,98",1,1
202107225,0,2021-07-23,7,"Фотоника и оптоинформатика",0,"Математика,Информатика и ИКТ,Русский язык","82,88,88",1,1
202107225,0,2021-07-23,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","82,88,88",1,1
202107225,0,2021-07-23,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","82,88,88",1,1
202107225,0,2021-07-23,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","82,88,88",1,1
202102734,1,2021-07-23,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","68,64,69",1,2
202102734,1,2021-07-23,18,"Ракетные комплексы и космонавтика",1,"Математика,Физика,Русский язык","68,64,69",1,1
202102734,1,2021-07-23,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","68,64,69",1,2
202102734,1,2021-07-23,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","68,64,69",1,1
202102734,1,2021-07-23,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","68,64,69",1,2
202102734,1,2021-07-23,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","68,64,69",1,1
202102734,1,2021-07-23,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","68,64,69",1,2
202102734,1,2021-07-23,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","68,64,69",1,1
202102734,1,2021-07-23,5,Приборостроение,0,"Математика,Физика,Русский язык","68,64,69",1,2
202102734,1,2021-07-23,5,Приборостроение,0,"Математика,Физика,Русский язык","68,64,69",1,1
202106553,1,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,2
202106553,1,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,2
202106553,1,2021-07-22,5,Приборостроение,0,"Математика,Физика,Русский язык","92,78,80",1,1
202106553,1,2021-07-22,7,"Фотоника и оптоинформатика",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106553,1,2021-07-22,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106553,1,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106553,1,2021-07-22,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","92,73,80",1,1
202106923,1,2021-07-23,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","84,93,76",1,1
202106923,1,2021-07-23,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","84,93,76",1,1
202106923,1,2021-07-23,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","84,93,76",1,1
202107550,1,2021-07-23,13,"Прикладная механика",0,"Математика,Физика,Русский язык","74,62,62",1,1
202107550,1,2021-07-23,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","74,62,62",1,1
202107550,1,2021-07-23,20,"Двигатели летательных аппаратов",1,"Математика,Физика,Русский язык","74,62,62",1,1
202107550,1,2021-07-23,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","74,62,62",1,1
202107550,1,2021-07-23,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","74,62,62",1,1
202106833,0,2021-07-25,4,Радиотехника,0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202106833,0,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,65,72",1,1
202102773,1,2021-07-25,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","86,55,78",1,1
202102773,1,2021-07-25,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","86,55,78",1,1
202102773,1,2021-07-25,21,"Стандартизация и метрология",0,"Математика,Физика,Русский язык","86,55,78",1,1
202102773,1,2021-07-25,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","86,55,78",1,1
202102773,1,2021-07-25,30,"Боеприпасы и взрыватели",1,"Математика,Физика,Русский язык","86,55,78",1,1
202103342,0,2021-07-24,4,Радиотехника,0,"Математика,Информатика и ИКТ,Русский язык","76,85,94",1,1
202103342,0,2021-07-24,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","76,85,94",1,1
202103342,0,2021-07-24,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","76,85,94",1,1
202103342,0,2021-07-24,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","76,85,94",1,1
202103334,1,2021-07-23,21,"Стандартизация и метрология",0,"Математика,Физика,Русский язык","90,81,60",1,1
202103334,1,2021-07-23,9,"Теплоэнергетика и теплотехника",1,"Математика,Физика,Русский язык","90,81,60",1,1
202107185,1,2021-07-22,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","82,85,82",1,1
202107185,1,2021-07-22,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","82,85,82",1,1
202107185,1,2021-07-22,2,"Информационные системы и технологии",1,"Математика,Информатика и ИКТ,Русский язык","82,85,82",1,1
202107185,1,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","82,85,82",1,1
202107185,1,2021-07-22,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","82,85,82",1,1
202103117,1,2021-07-25,2,"Информационные системы и технологии",1,"Математика,Информатика и ИКТ,Русский язык","88,80,86",1,1
202103117,1,2021-07-25,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","88,80,86",1,1
202103117,1,2021-07-24,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","88,80,86",1,2
202103117,1,2021-07-24,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","88,80,86",1,2
202103117,1,2021-07-24,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","88,80,86",1,1
202103535,1,2021-07-24,18,"Ракетные комплексы и космонавтика",1,"Математика,Физика,Русский язык","70,55,82",1,1
202103535,1,2021-07-24,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","70,55,82",1,1
202103535,1,2021-07-24,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","70,55,82",1,1
202103535,1,2021-07-24,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","70,55,82",1,1
202103535,1,2021-07-24,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","70,55,82",1,1
202104031,0,2021-07-22,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","56,55,65",1,2
202104031,0,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","56,55,65",1,2
202104031,0,2021-07-22,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","56,55,65",1,2
202104031,0,2021-07-22,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","56,55,65",1,1
202104031,0,2021-07-22,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","56,55,65",1,1
202106582,1,2021-07-24,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","80,74,92",1,1
202106582,1,2021-07-24,10,"Энергетическое машиностроение",0,"Математика,Физика,Русский язык","80,74,92",1,1
202106582,1,2021-07-24,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","80,74,92",1,1
202106582,1,2021-07-24,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","80,74,92",1,1
202106582,1,2021-07-24,8,"Лазерная техника и лазерные технологии",1,"Математика,Физика,Русский язык","80,74,92",1,1
202107000,1,2021-07-22,18,"Ракетные комплексы и космонавтика",1,"Математика,Физика,Русский язык","80,76,65",1,1
202102327,0,2021-07-25,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","39,60,64",1,1
202102327,0,2021-07-25,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","39,60,64",1,1
202102327,0,2021-07-25,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","39,60,64",1,1
202102327,0,2021-07-25,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","39,60,64",1,1
202102327,0,2021-07-25,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","39,60,64",1,1
202107756,1,2021-07-24,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","68,80,73",1,2
202107756,1,2021-07-24,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","68,80,73",1,1
202107756,1,2021-07-24,35,"Интегрированные системы летательных аппаратов",1,"Математика,Информатика и ИКТ,Русский язык","68,80,73",1,1
202107756,1,2021-07-24,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","68,80,73",1,1
202107756,1,2021-07-24,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","68,80,73",1,1
202107756,1,2021-07-24,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","68,80,73",1,1
202106715,0,2021-07-23,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","74,70,86",1,1
202106715,0,2021-07-23,36,"Системы управления летательными аппаратами",1,"Математика,Информатика и ИКТ,Русский язык","74,70,86",1,1
202106715,0,2021-07-23,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","74,70,86",1,1
202106715,0,2021-07-23,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","74,70,86",1,1
202107462,0,2021-07-23,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","68,85,73",1,1
202107462,0,2021-07-23,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","68,85,73",1,1
202102479,1,2021-07-25,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","72,64,80",1,1
202102479,1,2021-07-25,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","72,64,80",1,1
202102479,1,2021-07-25,30,"Боеприпасы и взрыватели",1,"Математика,Физика,Русский язык","72,64,80",1,1
202102479,1,2021-07-25,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","72,64,80",1,1
202102479,1,2021-07-24,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","72,64,80",1,1
202105815,1,2021-07-22,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","80,88,94",1,1
202105815,1,2021-07-22,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","80,88,94",1,1
202105815,1,2021-07-22,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","80,88,94",1,1
202106672,1,2021-07-22,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","82,66,90",1,2
202106672,1,2021-07-22,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","82,66,90",1,2
202106672,1,2021-07-22,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","82,66,90",1,2
202106672,1,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","82,66,90",1,2
202106672,1,2021-07-22,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","82,66,90",1,2
202106672,1,2021-07-22,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","82,66,90",1,1
202106672,1,2021-07-22,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","82,66,90",1,1
202106672,1,2021-07-22,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","82,66,90",1,1
202106672,1,2021-07-22,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",1,"Математика,Физика,Русский язык","82,66,90",1,1
202106672,1,2021-07-22,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","82,66,90",1,1
202107456,1,2021-07-23,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","80,88,72",1,1
202107456,1,2021-07-23,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","80,88,72",1,1
202107456,1,2021-07-23,7,"Фотоника и оптоинформатика",0,"Математика,Информатика и ИКТ,Русский язык","80,88,72",1,1
202107456,1,2021-07-23,4,Радиотехника,1,"Математика,Информатика и ИКТ,Русский язык","80,88,72",1,1
